# #GHz real imag
6.413750000000000284e+01 -2.581826321410200104e-02 2.828179049825879296e-02
6.415000000000000568e+01 -2.080979894885674406e-02 3.079636008138099748e-02
6.416249999999999432e+01 -1.531479205122128311e-02 3.243913635860112832e-02
6.417499999999999716e+01 -9.631014291208165462e-03 3.280191198110462419e-02
6.418750000000000000e+01 -4.196317598756660328e-03 3.203603765377365659e-02
6.420000000000000284e+01 5.999999501719004017e-04 3.043779677391900834e-02
6.421250000000000568e+01 5.091311208847807378e-03 2.825793310223312371e-02
6.422499999999999432e+01 9.121401109204131316e-03 2.532417635615143159e-02
6.423749999999999716e+01 1.247355251907138196e-02 2.158157807244268089e-02
6.425000000000000000e+01 1.473373038120976211e-02 1.738771471797123311e-02
6.426250000000000284e+01 1.603631543233537474e-02 1.308081471481862407e-02
6.427500000000000568e+01 1.656964780950791541e-02 8.898741262633408020e-03
6.428749999999999432e+01 1.643545558029292294e-02 4.696155017455752589e-03
6.429999999999999716e+01 1.541373244514121499e-02 5.554943996385339807e-04
6.431250000000000000e+01 1.333119516983150357e-02 -3.144127588286936125e-03
6.432500000000000284e+01 1.063038164334762295e-02 -6.063088187161363996e-03
6.433750000000000568e+01 7.616498098115462995e-03 -8.196063770443660218e-03
6.434999999999999432e+01 4.409745220220934875e-03 -9.814767434666143639e-03
6.436249999999999716e+01 7.946856964978169392e-04 -1.074889993167644706e-02
6.437500000000000000e+01 -3.015547059455433131e-03 -1.077310782025688030e-02
6.438750000000000284e+01 -6.607678476984943372e-03 -9.820839942061855218e-03
6.440000000000000568e+01 -9.703368648668511676e-03 -8.130827754082295064e-03
6.441249999999999432e+01 -1.230231193637446388e-02 -5.957957041617008287e-03
6.442499999999999716e+01 -1.455980412740334566e-02 -3.333918217180562114e-03
6.443750000000000000e+01 -1.628554305907303767e-02 -1.640645756514354345e-04
6.445000000000000284e+01 -1.716985551392396017e-02 3.488709776662635240e-03
6.446250000000000568e+01 -1.701014316342464722e-02 7.140921015973413291e-03
6.447499999999999432e+01 -1.619430390860422328e-02 1.047923149633319534e-02
6.448749999999999716e+01 -1.487016503813311588e-02 1.366672974076008941e-02
6.450000000000000000e+01 -1.291465465505507726e-02 1.674525032371079747e-02
6.451250000000000284e+01 -1.009588142012633229e-02 1.937231303600721669e-02
6.452500000000000568e+01 -6.668516445309089283e-03 2.128460141947830647e-02
6.453749999999999432e+01 -3.020048551376836986e-03 2.231398167075630823e-02
6.454999999999999716e+01 7.103597504312226217e-04 2.268775486877056685e-02
6.456250000000000000e+01 4.487232552983844332e-03 2.244623877028587705e-02
6.457500000000000284e+01 8.452414588977890872e-03 2.141366824061909785e-02
6.458750000000000568e+01 1.215082609004302684e-02 1.947321445527824824e-02
6.459999999999999432e+01 1.533671935005927536e-02 1.666352820702226081e-02
6.461249999999999716e+01 1.783087726043007179e-02 1.350779499955962783e-02
6.462500000000000000e+01 1.984058531906375891e-02 9.890779849066583251e-03
6.463750000000000284e+01 2.134051998122302174e-02 5.913101461936521620e-03
6.465000000000000568e+01 2.194495035861177695e-02 1.414811976797596777e-03
6.466249999999999432e+01 2.160898140510093476e-02 -3.093024577523386959e-03
6.467499999999999716e+01 2.031657447609734948e-02 -7.403835832830718555e-03
6.468750000000000000e+01 1.852336508581389415e-02 -1.135449808390679056e-02
6.470000000000000284e+01 1.604878219442841536e-02 -1.499889185626450232e-02
6.471250000000000568e+01 1.293277718556539758e-02 -1.840893902304602606e-02
6.472499999999999432e+01 8.973876765320026525e-03 -2.104702476561016999e-02
6.473749999999999716e+01 4.698700078319659017e-03 -2.284892789027122284e-02
6.475000000000000000e+01 3.935248577265750090e-04 -2.374724501770669738e-02
6.476250000000000284e+01 -3.976147855235940415e-03 -2.417530444313624460e-02
6.477500000000000568e+01 -8.453998598313873167e-03 -2.379556309246767809e-02
6.478749999999999432e+01 -1.293574964234375790e-02 -2.257982903229786842e-02
6.479999999999999716e+01 -1.689129563183216706e-02 -2.041957289810351558e-02
6.481250000000000000e+01 -2.021592817541970413e-02 -1.765807679967917182e-02
6.482500000000000284e+01 -2.289821178430834561e-02 -1.463109670263139372e-02
6.483750000000000568e+01 -2.520955634117258079e-02 -1.120019910690886120e-02
6.484999999999999432e+01 -2.691156484218804046e-02 -7.340113662537898348e-03
6.486249999999999716e+01 -2.758906392349247047e-02 -3.173142174841026963e-03
6.487500000000000000e+01 -2.738664589510095976e-02 7.847012845072312039e-04
6.488750000000000284e+01 -2.653882543092007940e-02 4.347192119857593191e-03
6.490000000000000568e+01 -2.531223957177901676e-02 7.693558266432973421e-03
6.491249999999999432e+01 -2.343883144750783659e-02 1.084899651850225986e-02
6.492499999999999716e+01 -2.081364801556522329e-02 1.349595529325028735e-02
6.493750000000000000e+01 -1.771687992086296709e-02 1.529470960695882703e-02
6.495000000000000284e+01 -1.455474254255815017e-02 1.631029714905177924e-02
6.496250000000000568e+01 -1.149269793749672225e-02 1.673295898659902387e-02
6.497499999999999432e+01 -8.369456878046974482e-03 1.666202526257341485e-02
6.498749999999999716e+01 -5.185415476342290775e-03 1.581617953933261642e-02
6.500000000000000000e+01 -2.323456187725578357e-03 1.416176132433041683e-02
6.501250000000000284e+01 -2.224673202848841006e-04 1.186046484411377826e-02
6.502500000000000568e+01 1.277322160244220893e-03 9.399481711379498172e-03
6.503749999999999432e+01 2.258327722974609510e-03 6.732037757096690639e-03
6.504999999999999716e+01 2.865063358283971226e-03 3.749031027953693505e-03
6.506250000000000000e+01 2.495014604393155574e-03 5.945580628449681840e-04
6.507500000000000284e+01 1.330398536174596039e-03 -2.386460180127756431e-03
6.508750000000000568e+01 -5.495858557166445743e-04 -4.839361482726990682e-03
6.509999999999999432e+01 -2.757523784311924006e-03 -6.905466700321844647e-03
6.511249999999999716e+01 -5.396781995091505524e-03 -8.536582768893213879e-03
6.512500000000000000e+01 -8.628531421418996969e-03 -9.769787394764046368e-03
6.513750000000000284e+01 -1.223323041018466173e-02 -1.006937525977476267e-02
6.515000000000000568e+01 -1.593203686315202219e-02 -9.521169007844526577e-03
6.516249999999999432e+01 -1.922472108341288094e-02 -8.199935335267269018e-03
6.517499999999999716e+01 -2.248527169431310813e-02 -6.304838588880545998e-03
6.518750000000000000e+01 -2.548559105355992227e-02 -3.764495883883686375e-03
6.520000000000000284e+01 -2.821532464280853900e-02 -3.422331865418916353e-04
6.521250000000000568e+01 -3.008563861210340057e-02 3.688862632160679056e-03
6.522499999999999432e+01 -3.107767868690342050e-02 8.115749039785569163e-03
6.523749999999999716e+01 -3.137772043656394255e-02 1.265972674782294555e-02
6.525000000000000000e+01 -3.098253322392445844e-02 1.740658537818485022e-02
6.526250000000000284e+01 -2.975902207947819442e-02 2.229158965142567783e-02
6.527500000000000568e+01 -2.736995675422304597e-02 2.708760830107985462e-02
6.528749999999999432e+01 -2.408066823622676683e-02 3.137282147326746901e-02
6.529999999999999716e+01 -2.015095873675929600e-02 3.498553967036272666e-02
6.531250000000000000e+01 -1.575584277737072242e-02 3.810268098169646706e-02
6.532500000000000284e+01 -1.067273987143783735e-02 4.060632382135606622e-02
6.533750000000000568e+01 -4.987792077868086552e-03 4.233470854775162051e-02
6.534999999999999432e+01 1.072303096147760254e-03 4.289986141376775364e-02
6.536249999999999716e+01 6.998901232200019709e-03 4.240534389078502026e-02
6.537500000000000000e+01 1.273049803763591330e-02 4.106151593247170384e-02
6.538750000000000284e+01 1.844941114827180692e-02 3.891523606283224523e-02
6.540000000000000568e+01 2.395126800197327002e-02 3.580663905431517857e-02
6.541249999999999432e+01 2.878555934379069259e-02 3.156397609231055557e-02
6.542499999999999716e+01 3.272041240754106767e-02 2.658988989141492648e-02
6.543750000000000000e+01 3.572123029666465083e-02 2.119634169628570666e-02
6.545000000000000284e+01 3.803692211538407114e-02 1.552434003582199573e-02
6.546250000000000568e+01 3.953589934997055882e-02 9.344661314922501905e-03
6.547499999999999432e+01 3.984341803344199073e-02 2.871930251852473307e-03
6.548749999999999716e+01 3.889889435612599311e-02 -3.445394143719094845e-03
6.550000000000000000e+01 3.702522050995331326e-02 -9.295370442544822684e-03
6.551250000000000284e+01 3.450999623678451672e-02 -1.479199678255345256e-02
6.552500000000000568e+01 3.118676564425548747e-02 -1.999208870590215431e-02
6.553749999999999432e+01 2.686354904380209435e-02 -2.466216552748266844e-02
6.554999999999999716e+01 2.178300846504957131e-02 -2.838161893266791247e-02
6.556250000000000000e+01 1.623886345980049550e-02 -3.097224956655723893e-02
6.557500000000000284e+01 1.065539638456444033e-02 -3.280472025590044222e-02
6.558750000000000568e+01 4.862223762270555423e-03 -3.387615039945056361e-02
6.559999999999999432e+01 -1.251510640420677159e-03 -3.412290833415414920e-02
6.561249999999999716e+01 -7.134049458254758738e-03 -3.305616845259645026e-02
6.562500000000000000e+01 -1.246695400301740114e-02 -3.110598345931269229e-02
6.563750000000000284e+01 -1.719581535212821866e-02 -2.858825322237536215e-02
6.565000000000000568e+01 -2.160732048693480428e-02 -2.550397042665690853e-02
6.566249999999999432e+01 -2.553540904095381175e-02 -2.178957098952160470e-02
6.567499999999999716e+01 -2.868431982117534279e-02 -1.736058348795871051e-02
6.568750000000000000e+01 -3.083877084009691016e-02 -1.269702020480901333e-02
6.570000000000000284e+01 -3.212921739861739762e-02 -8.095751738264159864e-03
6.571250000000000568e+01 -3.289535431029839974e-02 -3.673576413638922605e-03
6.572499999999999432e+01 -3.302960258155157591e-02 7.743634024650313799e-04
6.573749999999999716e+01 -3.226032471111844185e-02 5.258684768386870205e-03
6.575000000000000000e+01 -3.066940219928214820e-02 9.234661616249589464e-03
6.576250000000000284e+01 -2.865874949306023919e-02 1.248146193366193694e-02
6.577500000000000568e+01 -2.663734220518521739e-02 1.521756631685900613e-02
6.578749999999999432e+01 -2.427439908865592841e-02 1.770260119582506633e-02
6.579999999999999716e+01 -2.155125059567935056e-02 1.964221678161610224e-02
6.581250000000000000e+01 -1.853770094532865287e-02 2.086396663642536842e-02
6.582500000000000284e+01 -1.576222576441626763e-02 2.130761418525944223e-02
6.583750000000000568e+01 -1.331489109642514795e-02 2.123628250785181137e-02
6.584999999999999432e+01 -1.116517602251125389e-02 2.095074913737046338e-02
6.586249999999999716e+01 -9.093052409406925801e-03 2.033031806124440885e-02
6.587500000000000000e+01 -7.371540833511863906e-03 1.934909434196880815e-02
6.588750000000000284e+01 -6.210797637713654125e-03 1.797819832509952448e-02
6.590000000000000568e+01 -5.619876062873086289e-03 1.669952570494839805e-02
6.591249999999999432e+01 -5.372698820032958608e-03 1.560312868221202555e-02
6.592499999999999716e+01 -5.250091543625019265e-03 1.454919370976799110e-02
6.593750000000000000e+01 -5.538021152639826736e-03 1.344330881967405189e-02
6.595000000000000284e+01 -6.265934583883039921e-03 1.257803869314002947e-02
6.596250000000000568e+01 -7.280972355321459893e-03 1.220500088193831462e-02
6.597499999999999432e+01 -8.238620785544050265e-03 1.234060302200864351e-02
6.598749999999999716e+01 -9.060773423579356750e-03 1.269315594867750224e-02
6.600000000000000000e+01 -9.867697244045578811e-03 1.320285129872771079e-02
6.601250000000000284e+01 -1.071347006852915382e-02 1.406181560410136103e-02
6.602500000000000568e+01 -1.135721181541249868e-02 1.541879118205595478e-02
6.603749999999999432e+01 -1.149448587558244382e-02 1.707723909246203556e-02
6.604999999999999716e+01 -1.112178312435154609e-02 1.875058564505860392e-02
6.606250000000000000e+01 -1.055189779438142281e-02 2.034577017862923901e-02
6.607500000000000284e+01 -9.751487923305516767e-03 2.203199746989634167e-02
6.608750000000000568e+01 -8.401810559665953346e-03 2.384193579648428638e-02
6.609999999999999432e+01 -6.410955588347966999e-03 2.539177631901353219e-02
6.611249999999999716e+01 -3.968533876665981779e-03 2.643879414092166827e-02
6.612500000000000000e+01 -1.470913278714682101e-03 2.703149463729945939e-02
6.613750000000000284e+01 1.218669792091680139e-03 2.728645045482832113e-02
6.615000000000000568e+01 4.155250659869018023e-03 2.727709957056794962e-02
6.616249999999999432e+01 7.397765280846089163e-03 2.664671768977838751e-02
6.617499999999999716e+01 1.059703871813820128e-02 2.522340665980684141e-02
6.618750000000000000e+01 1.330627639397530260e-02 2.324316036691142714e-02
6.620000000000000284e+01 1.584396895388445747e-02 2.099183578869471406e-02
6.621250000000000568e+01 1.824009799049361794e-02 1.835840230094139963e-02
6.622499999999999432e+01 2.037099408141056570e-02 1.504588526611284373e-02
6.623749999999999716e+01 2.179643443601543898e-02 1.129676930555603177e-02
6.625000000000000000e+01 2.243240705769941612e-02 7.297413134536072377e-03
6.626250000000000284e+01 2.256478627297226272e-02 3.456536532782872578e-03
6.627500000000000568e+01 2.225872850270220124e-02 -4.874859986029151607e-04
6.628749999999999432e+01 2.139214814282845711e-02 -4.554614974365512985e-03
6.629999999999999716e+01 1.961741007891093166e-02 -8.516336827029806836e-03
6.631250000000000000e+01 1.717747904809271628e-02 -1.197929952347604257e-02
6.632500000000000284e+01 1.431394162619220936e-02 -1.488546145057361748e-02
6.633750000000000568e+01 1.120912520661437178e-02 -1.747942711525441936e-02
6.634999999999999432e+01 7.660463067825886568e-03 -1.960376664227191784e-02
6.636249999999999716e+01 3.671711048260846520e-03 -2.119825602752340235e-02
6.637500000000000000e+01 -5.139143376744817731e-04 -2.184362457434316229e-02
6.638750000000000284e+01 -4.583819237498241821e-03 -2.180791676080419059e-02
6.640000000000000568e+01 -8.381779957402758427e-03 -2.123605945685351840e-02
6.641249999999999432e+01 -1.218205800803608650e-02 -2.025142483620424524e-02
6.642499999999999716e+01 -1.583664638629107488e-02 -1.849031994728691369e-02
6.643750000000000000e+01 -1.913538709929236623e-02 -1.601875910336769335e-02
6.645000000000000284e+01 -2.170990540830489146e-02 -1.312460443198660079e-02
6.646250000000000568e+01 -2.367464237914933267e-02 -1.000984591547612705e-02
6.647499999999999432e+01 -2.517854317479608153e-02 -6.809244067252098742e-03
6.648749999999999716e+01 -2.627974629212689872e-02 -3.233145345571735059e-03
6.650000000000000000e+01 -2.659827184036002434e-02 5.144082428943421706e-04
6.651250000000000284e+01 -2.613963311109633592e-02 4.148571181161838338e-03
6.652500000000000568e+01 -2.514448469412324319e-02 7.312679923249092509e-03
6.653749999999999432e+01 -2.383298888113150049e-02 1.019921815468171483e-02
6.654999999999999716e+01 -2.214561597466192452e-02 1.283995072894242306e-02
6.656250000000000000e+01 -1.996081194553614435e-02 1.520999312324482038e-02
6.657500000000000284e+01 -1.739073683079778859e-02 1.702894136173017242e-02
6.658750000000000568e+01 -1.465650030877039926e-02 1.820226096514000746e-02
6.659999999999999432e+01 -1.204509309025157161e-02 1.884902207041495859e-02
6.661249999999999716e+01 -9.538105574772965181e-03 1.917553584650469323e-02
6.662500000000000000e+01 -6.897569504917085668e-03 1.911009571428421566e-02
6.663750000000000284e+01 -4.314349608339178820e-03 1.827902988668697951e-02
6.665000000000000568e+01 -2.262915263159121556e-03 1.704940307360667401e-02
6.666249999999999432e+01 -7.833424986524680812e-04 1.560672105725089548e-02
6.667499999999999716e+01 4.304106930140721749e-04 1.413988035570242288e-02
6.668750000000000000e+01 1.378075611500267613e-03 1.245518614370007791e-02
6.670000000000000284e+01 1.944631709574173991e-03 1.053195972852717481e-02
6.671250000000000568e+01 1.838918642611051760e-03 8.580116689056642085e-03
6.672499999999999432e+01 1.206190360251329415e-03 6.944868666408874139e-03
6.673749999999999716e+01 3.561250698803842987e-04 5.765161931806699058e-03
6.675000000000000000e+01 -6.188984110117289874e-04 4.691337509830492344e-03
6.676250000000000284e+01 -1.863453858376805123e-03 3.775695304161461995e-03
6.677500000000000568e+01 -3.589359973274528978e-03 3.216080715287669006e-03
6.678749999999999432e+01 -5.378805567086752948e-03 3.344648358509125577e-03
6.679999999999999716e+01 -6.978598397452191737e-03 3.980562058081242062e-03
6.681250000000000000e+01 -8.308293564375651696e-03 4.772952536747619018e-03
6.682500000000000284e+01 -9.731903236497661813e-03 5.804956620178242099e-03
6.683750000000000568e+01 -1.106017199152917532e-02 7.311132081808675853e-03
6.684999999999999432e+01 -1.194990924509299612e-02 9.348540766976770958e-03
6.686249999999999716e+01 -1.226021394218246297e-02 1.149597237350335338e-02
6.687500000000000000e+01 -1.216591667856921355e-02 1.366632578010476030e-02
6.688750000000000284e+01 -1.185010084950444825e-02 1.586155468829309606e-02
6.690000000000000568e+01 -1.118428531382573143e-02 1.810065413706052340e-02
6.691249999999999432e+01 -9.973890802182576454e-03 2.038956815579248683e-02
6.692499999999999716e+01 -8.102238970378497496e-03 2.230690454244866477e-02
6.693750000000000000e+01 -6.018851080200574022e-03 2.371750725822634187e-02
6.695000000000000284e+01 -3.856397911947774797e-03 2.486030472764665447e-02
6.696250000000000568e+01 -1.443377450833898453e-03 2.580512296109961634e-02
6.697499999999999432e+01 1.314430065466431650e-03 2.637570103570065563e-02
6.698749999999999716e+01 4.281028337964437776e-03 2.627230943919427186e-02
6.700000000000000000e+01 7.126440592703502108e-03 2.557233336397611578e-02
6.701250000000000284e+01 9.685040916490044241e-03 2.450699531850350152e-02
6.702500000000000568e+01 1.206146211092874385e-02 2.318648651346001677e-02
6.703749999999999432e+01 1.435136646849125008e-02 2.145047399373026936e-02
6.704999999999999716e+01 1.636287261799123163e-02 1.913128585608160626e-02
6.706250000000000000e+01 1.770301501143006773e-02 1.643625961889063139e-02
6.707500000000000284e+01 1.849010849732477674e-02 1.366704600142411297e-02
6.708750000000000568e+01 1.894027863318497457e-02 1.098318778517048781e-02
6.709999999999999432e+01 1.902168628901103331e-02 8.155324169728207437e-03
6.711249999999999716e+01 1.860119586754052645e-02 5.249721666624984108e-03
6.712500000000000000e+01 1.752663033897628245e-02 2.457829376155027615e-03
6.713750000000000284e+01 1.599476510700357720e-02 8.151426010978892465e-05
6.715000000000000568e+01 1.424732058401307656e-02 -1.874409015339469770e-03
6.716249999999999432e+01 1.235530608742558926e-02 -3.629971769801591894e-03
6.717499999999999716e+01 1.012294555984743008e-02 -5.127084781951845791e-03
6.718750000000000000e+01 7.575573938206972557e-03 -6.094877507955679535e-03
6.720000000000000284e+01 5.037225707564403111e-03 -6.473507679522341046e-03
6.721250000000000568e+01 2.677859851334334941e-03 -6.359403167885704054e-03
6.722499999999999432e+01 5.154615111559859636e-04 -6.031356082306657887e-03
6.723749999999999716e+01 -1.608242228241561246e-03 -5.415101412330622192e-03
6.725000000000000000e+01 -3.671928453617431896e-03 -4.326985738635030082e-03
6.726250000000000284e+01 -5.241389128059134421e-03 -2.747725221976027744e-03
6.727500000000000568e+01 -6.182799969305281113e-03 -1.065971087398886715e-03
6.728749999999999432e+01 -6.680344290997438338e-03 4.288178944345047709e-04
6.729999999999999716e+01 -6.856947946350526978e-03 1.846840805767142879e-03
6.731250000000000000e+01 -6.860086095746426027e-03 2.831080480700109633e-03
6.732500000000000284e+01 -7.332669596558010448e-03 3.714137182360646283e-03
6.733750000000000568e+01 -7.572246818778147204e-03 5.467558125808603085e-03
6.734999999999999432e+01 -6.856545005244581159e-03 7.027103083675960947e-03
6.736249999999999716e+01 -5.822868481162217849e-03 8.159655597951287476e-03
6.737500000000000000e+01 -4.606437465052171804e-03 9.007350733350958857e-03
6.738750000000000284e+01 -3.029528046539678443e-03 9.431498510658369722e-03
6.740000000000000568e+01 -1.426203411547577286e-03 9.235782775240652595e-03
6.741249999999999432e+01 -5.181787238593110853e-05 8.497689832944597954e-03
6.742499999999999716e+01 9.198181293651764298e-04 7.462995142901070363e-03
6.743750000000000000e+01 1.746790190269171747e-03 6.314069837322877979e-03
6.745000000000000284e+01 2.423570063828576863e-03 4.876838498144082934e-03
6.746250000000000568e+01 2.755669701546283826e-03 3.048082332281207025e-03
6.747499999999999432e+01 2.392985357869273529e-03 1.009796586905432328e-03
6.748749999999999716e+01 1.425332555731368550e-03 -9.187757294376304538e-04
6.750000000000000000e+01 8.763150923003586688e-05 -2.483201492321153447e-03
6.751250000000000284e+01 -1.678456069363868861e-03 -3.929170692647287674e-03
6.752500000000000568e+01 -3.954304925109902377e-03 -4.918297427311609134e-03
6.753749999999999432e+01 -6.596980605404261129e-03 -4.992447634677706775e-03
6.754999999999999716e+01 -8.488526346781991722e-03 -4.251140656928920590e-03
6.756250000000000000e+01 -9.695705368465482726e-03 -3.809798529918039228e-03
6.757500000000000284e+01 -1.119326967560972490e-02 -3.945658164756858655e-03
6.758750000000000568e+01 -1.343822393549280562e-02 -3.870572565459804056e-03
6.759999999999999432e+01 -1.609637013758385624e-02 -3.111750144790493763e-03
6.761249999999999716e+01 -1.868551725240251773e-02 -1.470135829274589337e-03
6.762500000000000000e+01 -2.086984716396765235e-02 7.926939819524518810e-04
6.763750000000000284e+01 -2.266319904274646801e-02 3.365242338560908968e-03
6.765000000000000568e+01 -2.422505038871763938e-02 6.309059605309037810e-03
6.766249999999999432e+01 -2.539107580288956986e-02 9.772720420397751698e-03
6.767499999999999716e+01 -2.581360964764131682e-02 1.363202049375571503e-02
6.768750000000000000e+01 -2.541318097732614412e-02 1.762729978957488716e-02
6.770000000000000284e+01 -2.441659712363976678e-02 2.141704088616298157e-02
6.771250000000000568e+01 -2.294122648105298770e-02 2.516094246366859175e-02
6.772499999999999432e+01 -2.092952510154164059e-02 2.890661107961328344e-02
6.773749999999999716e+01 -1.802762533888640356e-02 3.249205768108075904e-02
6.775000000000000000e+01 -1.446144126865132364e-02 3.550967370897162995e-02
6.776250000000000284e+01 -1.048875099338936710e-02 3.780248062167285150e-02
6.777500000000000568e+01 -6.307410234318325433e-03 3.961434055090536782e-02
6.778749999999999432e+01 -1.714469271643816965e-03 4.095936366878169532e-02
6.779999999999999716e+01 3.296858059439619192e-03 4.164491057653069844e-02
6.781250000000000000e+01 8.490668461578664006e-03 4.138082661412928465e-02
6.782500000000000284e+01 1.348658835849914084e-02 4.026924978995717608e-02
6.783750000000000568e+01 1.810052457717751043e-02 3.845072777186882979e-02
6.784999999999999432e+01 2.258736985662544022e-02 3.608622452180857559e-02
6.786249999999999716e+01 2.680888916226344121e-02 3.292167571132675191e-02
6.787500000000000000e+01 3.043232698456893245e-02 2.884107934914946839e-02
6.788750000000000284e+01 3.296187015822817090e-02 2.424395268613900589e-02
6.790000000000000568e+01 3.442966566616390001e-02 1.963404789300958117e-02
6.791249999999999432e+01 3.513045440674690545e-02 1.532389898327149273e-02
6.792499999999999716e+01 3.536778353356131305e-02 1.132762987986413172e-02
6.793750000000000000e+01 3.542411937425679613e-02 7.533739958400984676e-03
6.795000000000000284e+01 3.516818316622973700e-02 3.699428239309401553e-03
6.796250000000000568e+01 3.461379489335687093e-02 -1.567313766510561703e-04
6.797499999999999432e+01 3.364494491417439198e-02 -3.971261911524157605e-03
6.798749999999999716e+01 3.219770724126881645e-02 -7.838562782527947262e-03
6.800000000000000000e+01 2.998435499719229874e-02 -1.154111425342901377e-02
6.801250000000000284e+01 2.707297148976842843e-02 -1.477268987409721158e-02
6.802500000000000568e+01 2.379275171785368362e-02 -1.729332444857112003e-02
6.803749999999999432e+01 2.043031127421597246e-02 -1.927205335896446659e-02
6.804999999999999716e+01 1.688750063209677396e-02 -2.083892976409328079e-02
6.806250000000000000e+01 1.303706443321882985e-02 -2.190577799060137998e-02
6.807500000000000284e+01 9.087748478069151634e-03 -2.221269900564511179e-02
6.808750000000000568e+01 5.396822455803116508e-03 -2.182962049981619634e-02
6.809999999999999432e+01 2.079151687988702903e-03 -2.099584613790265314e-02
6.811249999999999716e+01 -1.069290378938730956e-03 -1.990181802225135174e-02
6.812500000000000000e+01 -4.030945024152208199e-03 -1.842087235891057967e-02
6.813750000000000284e+01 -6.687611568031929209e-03 -1.642592144691961895e-02
6.815000000000000568e+01 -8.689072409661496507e-03 -1.408797319961253326e-02
6.816249999999999432e+01 -1.014185152085034930e-02 -1.174736356003352328e-02
6.817499999999999716e+01 -1.126833157263393108e-02 -9.569070110873779608e-03
6.818750000000000000e+01 -1.225302956764115492e-02 -7.301417546095017447e-03
6.820000000000000284e+01 -1.275868662050617247e-02 -4.891729469863869209e-03
6.821250000000000568e+01 -1.272937314429525672e-02 -2.627883064474075079e-03
6.822499999999999432e+01 -1.232548093801403080e-02 -8.093684922085755268e-04
6.823749999999999716e+01 -1.191562499368853389e-02 7.122257017852892018e-04
6.825000000000000000e+01 -1.150076072577537606e-02 2.075938207806183114e-03
6.826250000000000284e+01 -1.082465243082547657e-02 3.386198220015726110e-03
6.827500000000000568e+01 -9.927112792244811509e-03 4.311194832748200222e-03
6.828749999999999432e+01 -9.058671143778505505e-03 4.762307636879691691e-03
6.829999999999999716e+01 -8.536884380516916379e-03 4.975234889319496770e-03
6.831250000000000000e+01 -8.115929190369896087e-03 5.097717188112949570e-03
6.832500000000000284e+01 -7.738681398927038831e-03 5.174572694467327941e-03
6.833750000000000568e+01 -7.452521023722936087e-03 4.927833153186001597e-03
6.834999999999999432e+01 -7.505325819839691118e-03 4.399790132695211367e-03
6.836249999999999716e+01 -8.117088182503747959e-03 3.911045286994417093e-03
6.837500000000000000e+01 -9.015222411731671145e-03 3.673275903122465418e-03
6.838750000000000284e+01 -1.012494160164957580e-02 3.723855894856388515e-03
6.840000000000000568e+01 -1.144952818665036058e-02 3.934723950674558386e-03
6.841249999999999432e+01 -1.304447990824626757e-02 4.588758924363414878e-03
6.842499999999999716e+01 -1.474715385845376883e-02 5.908330129711315305e-03
6.843750000000000000e+01 -1.603683385123008329e-02 7.952908502946540170e-03
6.845000000000000284e+01 -1.670614315420698714e-02 1.024164058337034139e-02
6.846250000000000568e+01 -1.690914694474303370e-02 1.246329635528471702e-02
6.847499999999999432e+01 -1.690065820342775277e-02 1.457714347612311390e-02
6.848749999999999716e+01 -1.664523739585922410e-02 1.679794663717967471e-02
6.850000000000000000e+01 -1.600191904613796484e-02 1.908537935244341080e-02
6.851250000000000284e+01 -1.485279462424615032e-02 2.126385354867090308e-02
6.852500000000000568e+01 -1.354520439217717087e-02 2.315213240378126772e-02
6.853749999999999432e+01 -1.206614940427144095e-02 2.492142456991693067e-02
6.854999999999999716e+01 -1.040448291960552850e-02 2.675094775157246460e-02
6.856250000000000000e+01 -8.197295400885101432e-03 2.839142999725647459e-02
6.857500000000000284e+01 -5.609337895813720776e-03 2.967173905588317562e-02
6.858750000000000568e+01 -2.913619846562922732e-03 3.034895741745906664e-02
6.859999999999999432e+01 -1.957293597856000307e-04 3.082151064415227307e-02
6.861249999999999716e+01 2.637360190484918689e-03 3.105038331753120703e-02
6.862500000000000000e+01 5.780294120763775773e-03 3.094002794943712803e-02
6.863750000000000284e+01 8.971718487410384676e-03 3.010372217066208458e-02
6.865000000000000568e+01 1.201150127408841597e-02 2.871619146187055771e-02
6.866249999999999432e+01 1.469109227590824698e-02 2.702964005948540679e-02
6.867499999999999716e+01 1.728515475815109448e-02 2.508224474343035554e-02
6.868750000000000000e+01 1.974844485300778635e-02 2.275048784465472096e-02
6.870000000000000284e+01 2.191127104716882740e-02 1.977236460751810587e-02
6.871250000000000568e+01 2.338751589653765423e-02 1.651662650904477114e-02
6.872499999999999432e+01 2.434038323613764432e-02 1.322461259258313551e-02
6.873749999999999716e+01 2.502984277937965463e-02 9.976388240193596879e-03
6.875000000000000000e+01 2.534657196279476235e-02 6.386151697757068771e-03
6.876250000000000284e+01 2.511636552887170498e-02 2.648044564623039301e-03
6.877500000000000568e+01 2.413599441638667256e-02 -9.477264619518387329e-04
6.878749999999999432e+01 2.269653848451685246e-02 -4.118088216714338966e-03
6.879999999999999716e+01 2.100687694676589903e-02 -6.961779848094697305e-03
6.881250000000000000e+01 1.905471613556862509e-02 -9.792097248194046519e-03
6.882500000000000284e+01 1.655268735558019372e-02 -1.238160513109958297e-02
6.883750000000000568e+01 1.362118473228624352e-02 -1.442528831906373168e-02
6.884999999999999432e+01 1.057350125385300883e-02 -1.582216048188144972e-02
